year,month,weekday,hour,# Unfaelle,val_nied,val_temp
2018.0,9.0,4.0,18.0,2.0,0.0,19.825
2018.0,9.0,4.0,19.0,1.0,0.0,17.7
2018.0,9.0,4.0,20.0,2.0,0.025,16.2
2018.0,9.0,4.0,21.0,0.0,0.025,15.45
2018.0,9.0,4.0,22.0,0.0,0.0,14.875
2018.0,9.0,4.0,23.0,0.0,0.0,14.325000000000001
2018.0,9.0,4.0,24.0,0.0,0.0,14.125
2018.0,9.0,5.0,1.0,0.0,0.0,13.7
2018.0,9.0,5.0,2.0,0.0,0.0,13.55
2018.0,9.0,5.0,3.0,0.0,0.0,13.325
2018.0,9.0,5.0,4.0,0.0,0.0,13.575
2018.0,9.0,5.0,5.0,0.0,0.0,13.25
2018.0,9.0,5.0,6.0,0.0,0.0,13.3
2018.0,9.0,5.0,7.0,0.0,0.0,13.2
2018.0,9.0,5.0,8.0,0.0,0.0,14.775
2018.0,9.0,5.0,9.0,0.0,0.0,16.225
2018.0,9.0,5.0,10.0,0.0,0.0,17.75
2018.0,9.0,5.0,11.0,1.0,0.0,18.4
2018.0,9.0,5.0,12.0,1.0,0.0,19.5
2018.0,9.0,5.0,13.0,2.0,0.0,20.225
2018.0,9.0,5.0,14.0,1.0,0.1,17.55
2018.0,9.0,5.0,15.0,0.0,0.475,16.85
2018.0,9.0,5.0,16.0,5.0,0.05,16.55
2018.0,9.0,5.0,17.0,2.0,0.0,16.45
2018.0,9.0,5.0,18.0,1.0,0.0,15.275
2018.0,9.0,5.0,19.0,1.0,0.0,14.275
2018.0,9.0,5.0,20.0,0.0,0.0,13.450000000000001
2018.0,9.0,5.0,21.0,0.0,0.0,12.275
2018.0,9.0,5.0,22.0,0.0,0.0,12.475
2018.0,9.0,5.0,23.0,1.0,0.0,12.075
2018.0,9.0,5.0,24.0,0.0,0.0,11.625
2018.0,9.0,6.0,1.0,0.0,0.0,11.02
2018.0,9.0,6.0,2.0,0.0,0.0,10.419999999999998
2018.0,9.0,6.0,3.0,0.0,0.0,9.120000000000001
2018.0,9.0,6.0,4.0,0.0,0.0,8.540000000000001
2018.0,9.0,6.0,5.0,0.0,0.0,8.2
2018.0,9.0,6.0,6.0,0.0,0.0,7.640000000000001
2018.0,9.0,6.0,7.0,1.0,0.0,8.5
2018.0,9.0,6.0,8.0,1.0,0.0,11.58
2018.0,9.0,6.0,9.0,1.0,0.0,13.66
2018.0,9.0,6.0,10.0,1.0,0.0,14.86
2018.0,9.0,6.0,11.0,0.0,0.0,16.14
2018.0,9.0,6.0,12.0,2.0,0.0,17.02
2018.0,9.0,6.0,13.0,2.0,0.0,17.46
2018.0,9.0,6.0,14.0,0.0,0.0,18.580000000000002
2018.0,9.0,6.0,15.0,2.0,0.0,18.479999999999997
2018.0,9.0,6.0,16.0,1.0,0.0,18.580000000000002
2018.0,9.0,6.0,17.0,3.0,0.0,18.02
2018.0,9.0,6.0,18.0,0.0,0.0,16.54
2018.0,9.0,6.0,19.0,0.0,0.04,14.180000000000001
2018.0,9.0,6.0,20.0,0.0,0.04,12.760000000000002
2018.0,9.0,6.0,21.0,0.0,0.0,11.620000000000001
2018.0,9.0,6.0,22.0,0.0,0.02,11.04
2018.0,9.0,6.0,23.0,1.0,0.04,10.42
2018.0,9.0,6.0,24.0,0.0,0.0,10.28
2018.0,9.0,7.0,1.0,0.0,0.12,9.84
2018.0,9.0,7.0,2.0,0.0,0.08,9.9
2018.0,9.0,7.0,3.0,0.0,0.08,9.9
2018.0,9.0,7.0,4.0,0.0,0.13999999999999999,9.42
2018.0,9.0,7.0,5.0,0.0,0.38,9.580000000000002
2018.0,9.0,7.0,6.0,0.0,0.5,9.68
2018.0,9.0,7.0,7.0,0.0,0.52,10.0
2018.0,9.0,7.0,8.0,0.0,0.24,12.18
2018.0,9.0,7.0,9.0,0.0,0.18,13.88
2018.0,9.0,7.0,10.0,0.0,0.32,15.36
2018.0,9.0,7.0,11.0,1.0,0.6,16.86
2018.0,9.0,7.0,12.0,1.0,0.4,17.68
2018.0,9.0,7.0,13.0,1.0,0.24,18.66
2018.0,9.0,7.0,14.0,1.0,0.16,19.54
2018.0,9.0,7.0,15.0,2.0,0.04,19.96
2018.0,9.0,7.0,16.0,1.0,2.7199999999999998,19.18
2018.0,9.0,7.0,17.0,2.0,0.02,18.619999999999997
2018.0,9.0,7.0,18.0,0.0,0.0,16.66
2018.0,9.0,7.0,19.0,0.0,0.0,14.38
2018.0,9.0,7.0,20.0,1.0,0.0,13.0
2018.0,9.0,7.0,21.0,1.0,0.0,13.080000000000002
2018.0,9.0,7.0,22.0,0.0,0.0,12.32
2018.0,9.0,7.0,23.0,0.0,0.0,11.7
2018.0,9.0,7.0,24.0,0.0,0.0,11.66
2018.0,10.0,1.0,1.0,0.0,0.0,8.760000000000002
2018.0,10.0,1.0,2.0,0.0,0.0,8.5
2018.0,10.0,1.0,3.0,0.0,0.02,7.6
2018.0,10.0,1.0,4.0,0.0,0.0,7.359999999999999
2018.0,10.0,1.0,5.0,0.0,0.0,7.4
2018.0,10.0,1.0,6.0,0.0,0.0,7.08
2018.0,10.0,1.0,7.0,0.0,0.0,7.32
2018.0,10.0,1.0,8.0,0.0,0.0,8.16
2018.0,10.0,1.0,9.0,0.0,0.0,10.14
2018.0,10.0,1.0,10.0,0.0,0.0,11.620000000000001
2018.0,10.0,1.0,11.0,1.0,0.0,12.98
2018.0,10.0,1.0,12.0,1.0,0.0,14.059999999999999
2018.0,10.0,1.0,13.0,0.0,0.0,14.820000000000002
2018.0,10.0,1.0,14.0,1.0,0.0,14.66
2018.0,10.0,1.0,15.0,1.0,0.0,14.26
2018.0,10.0,1.0,16.0,0.0,0.44000000000000006,13.1
2018.0,10.0,1.0,17.0,1.0,0.04,12.76
2018.0,10.0,1.0,18.0,1.0,0.0,11.18
2018.0,10.0,1.0,19.0,2.0,0.04,9.96
2018.0,10.0,1.0,20.0,0.0,0.0,9.120000000000001
2018.0,10.0,1.0,21.0,0.0,0.0,8.92
2018.0,10.0,1.0,22.0,0.0,0.0,8.34
2018.0,10.0,1.0,23.0,0.0,0.0,7.88
2018.0,10.0,1.0,24.0,0.0,0.0,7.32
2018.0,10.0,2.0,1.0,0.0,0.04,7.56
2018.0,10.0,2.0,2.0,0.0,0.06,6.779999999999999
2018.0,10.0,2.0,3.0,0.0,0.0,6.4799999999999995
2018.0,10.0,2.0,4.0,1.0,0.0,6.6
2018.0,10.0,2.0,5.0,0.0,0.0,6.3
2018.0,10.0,2.0,6.0,1.0,0.0,6.32
2018.0,10.0,2.0,7.0,1.0,0.02,7.040000000000001
2018.0,10.0,2.0,8.0,2.0,0.1,7.760000000000001
2018.0,10.0,2.0,9.0,2.0,0.13999999999999999,9.459999999999999
2018.0,10.0,2.0,10.0,1.0,0.04,9.9
2018.0,10.0,2.0,11.0,0.0,0.08,11.120000000000001
2018.0,10.0,2.0,12.0,1.0,0.02,11.78
2018.0,10.0,2.0,13.0,0.0,0.26,12.16
2018.0,10.0,2.0,14.0,1.0,0.27999999999999997,12.64
2018.0,10.0,2.0,15.0,4.0,0.32,13.0
2018.0,10.0,2.0,16.0,0.0,0.7,13.219999999999999
2018.0,10.0,2.0,17.0,2.0,0.66,12.8
2018.0,10.0,2.0,18.0,1.0,0.13999999999999999,11.76
2018.0,10.0,2.0,19.0,3.0,0.04,11.3
2018.0,10.0,2.0,20.0,0.0,0.0,11.06
2018.0,10.0,2.0,21.0,0.0,0.0,10.76
2018.0,10.0,2.0,22.0,0.0,0.0,10.34
2018.0,10.0,2.0,23.0,0.0,0.0,10.22
2018.0,10.0,2.0,24.0,0.0,0.0,9.98
2018.0,10.0,3.0,1.0,0.0,0.0,10.02
2018.0,10.0,3.0,2.0,0.0,0.0,9.459999999999999
2018.0,10.0,3.0,3.0,0.0,0.02,9.02
2018.0,10.0,3.0,4.0,0.0,0.02,8.68
2018.0,10.0,3.0,5.0,0.0,0.02,8.84
2018.0,10.0,3.0,6.0,0.0,0.0,8.459999999999999
2018.0,10.0,3.0,7.0,2.0,0.0,8.68
2018.0,10.0,3.0,8.0,3.0,0.0,9.64
2018.0,10.0,3.0,9.0,0.0,0.0,11.78
2018.0,10.0,3.0,10.0,0.0,0.0,13.12
2018.0,10.0,3.0,11.0,0.0,0.02,14.2
2018.0,10.0,3.0,12.0,1.0,0.0,15.3
2018.0,10.0,3.0,13.0,1.0,0.02,15.52
2018.0,10.0,3.0,14.0,1.0,0.0,15.84
2018.0,10.0,3.0,15.0,0.0,0.0,16.04
2018.0,10.0,3.0,16.0,2.0,0.0,15.680000000000001
2018.0,10.0,3.0,17.0,2.0,0.0,15.02
2018.0,10.0,3.0,18.0,0.0,0.0,13.74
2018.0,10.0,3.0,19.0,1.0,0.0,12.56
2018.0,10.0,3.0,20.0,1.0,0.0,12.18
2018.0,10.0,3.0,21.0,0.0,0.0,12.4
2018.0,10.0,3.0,22.0,0.0,0.0,11.2
2018.0,10.0,3.0,23.0,0.0,0.0,10.440000000000001
2018.0,10.0,3.0,24.0,0.0,0.0,9.92
2018.0,10.0,4.0,1.0,0.0,0.0,10.725
2018.0,10.0,4.0,2.0,1.0,0.0,10.9
2018.0,10.0,4.0,3.0,0.0,0.0,10.7
2018.0,10.0,4.0,4.0,0.0,0.025,10.6
2018.0,10.0,4.0,5.0,0.0,0.05,10.575
2018.0,10.0,4.0,6.0,1.0,0.0,10.175
2018.0,10.0,4.0,7.0,0.0,0.0,9.95
2018.0,10.0,4.0,8.0,0.0,0.0,11.0
2018.0,10.0,4.0,9.0,1.0,0.0,13.2
2018.0,10.0,4.0,10.0,0.0,0.0,14.075
2018.0,10.0,4.0,11.0,2.0,0.0,15.45
2018.0,10.0,4.0,12.0,0.0,0.0,16.375
2018.0,10.0,4.0,13.0,1.0,0.0,16.6
2018.0,10.0,4.0,14.0,0.0,0.0,17.075
2018.0,10.0,4.0,15.0,0.0,0.0,16.6
2018.0,10.0,4.0,16.0,2.0,0.0,16.55
2018.0,10.0,4.0,17.0,1.0,0.0,15.55
2018.0,10.0,4.0,18.0,0.0,0.0,13.675
2018.0,10.0,4.0,19.0,0.0,0.0,12.25
2018.0,10.0,4.0,20.0,2.0,0.0,11.6
2018.0,10.0,4.0,21.0,0.0,0.0,10.95
2018.0,10.0,4.0,22.0,0.0,0.0,10.45
2018.0,10.0,4.0,23.0,1.0,0.0,9.875
2018.0,10.0,4.0,24.0,0.0,0.0,10.175
2018.0,10.0,5.0,1.0,0.0,0.0,10.25
2018.0,10.0,5.0,2.0,0.0,0.0,10.05
2018.0,10.0,5.0,3.0,0.0,0.0,9.975
2018.0,10.0,5.0,4.0,0.0,0.0,9.675
2018.0,10.0,5.0,5.0,0.0,0.0,9.575
2018.0,10.0,5.0,6.0,0.0,0.0,9.825
2018.0,10.0,5.0,7.0,0.0,0.0,9.75
2018.0,10.0,5.0,8.0,0.0,0.0,10.15
2018.0,10.0,5.0,9.0,0.0,0.0,12.425
2018.0,10.0,5.0,10.0,1.0,0.0,14.2
2018.0,10.0,5.0,11.0,0.0,0.0,15.5
2018.0,10.0,5.0,12.0,0.0,0.0,16.325
2018.0,10.0,5.0,13.0,1.0,0.0,16.85
2018.0,10.0,5.0,14.0,1.0,0.0,16.85
2018.0,10.0,5.0,15.0,3.0,0.0,17.4
2018.0,10.0,5.0,16.0,0.0,0.0,17.3
2018.0,10.0,5.0,17.0,2.0,0.0,16.35
2018.0,10.0,5.0,18.0,2.0,0.0,13.825
2018.0,10.0,5.0,19.0,2.0,0.0,12.675
2018.0,10.0,5.0,20.0,0.0,0.0,11.85
2018.0,10.0,5.0,21.0,0.0,0.0,12.0
2018.0,10.0,5.0,22.0,1.0,0.0,11.3
2018.0,10.0,5.0,23.0,0.0,0.075,11.1
2018.0,10.0,5.0,24.0,0.0,0.35,10.9
2018.0,10.0,6.0,1.0,0.0,0.025,10.55
2018.0,10.0,6.0,2.0,0.0,0.0,10.4
2018.0,10.0,6.0,3.0,0.0,0.0,10.075
2018.0,10.0,6.0,4.0,0.0,0.0,9.75
2018.0,10.0,6.0,5.0,0.0,0.0,9.45
2018.0,10.0,6.0,6.0,0.0,0.0,9.125
2018.0,10.0,6.0,7.0,1.0,0.0,8.675
2018.0,10.0,6.0,8.0,2.0,0.0,9.475
2018.0,10.0,6.0,9.0,0.0,0.0,11.875
2018.0,10.0,6.0,10.0,2.0,0.0,13.0
2018.0,10.0,6.0,11.0,0.0,0.0,14.15
2018.0,10.0,6.0,12.0,1.0,0.0,15.525
2018.0,10.0,6.0,13.0,2.0,0.0,16.1
2018.0,10.0,6.0,14.0,1.0,0.0,16.525
2018.0,10.0,6.0,15.0,3.0,0.0,16.6
2018.0,10.0,6.0,16.0,4.0,0.0,16.3
2018.0,10.0,6.0,17.0,0.0,0.0,15.225000000000001
2018.0,10.0,6.0,18.0,2.0,0.0,13.55
2018.0,10.0,6.0,19.0,2.0,0.0,11.925
2018.0,10.0,6.0,20.0,1.0,0.0,11.25
2018.0,10.0,6.0,21.0,0.0,0.0,11.05
2018.0,10.0,6.0,22.0,0.0,0.0,10.700000000000001
2018.0,10.0,6.0,23.0,0.0,0.0,9.55
2018.0,10.0,6.0,24.0,0.0,0.0,9.25
2018.0,10.0,7.0,1.0,0.0,0.0,8.8
2018.0,10.0,7.0,2.0,0.0,0.0,8.875
2018.0,10.0,7.0,3.0,1.0,0.0,9.075
2018.0,10.0,7.0,4.0,0.0,0.0,9.1
2018.0,10.0,7.0,5.0,0.0,0.0,8.675
2018.0,10.0,7.0,6.0,0.0,0.0,7.725
2018.0,10.0,7.0,7.0,0.0,0.0,7.35
2018.0,10.0,7.0,8.0,0.0,0.0,8.725
2018.0,10.0,7.0,9.0,1.0,0.0,11.100000000000001
2018.0,10.0,7.0,10.0,0.0,0.0,12.05
2018.0,10.0,7.0,11.0,0.0,0.0,13.05
2018.0,10.0,7.0,12.0,2.0,0.0,13.674999999999999
2018.0,10.0,7.0,13.0,0.0,0.0,13.975
2018.0,10.0,7.0,14.0,1.0,0.0,14.325
2018.0,10.0,7.0,15.0,1.0,0.0,14.225
2018.0,10.0,7.0,16.0,1.0,0.0,13.875
2018.0,10.0,7.0,17.0,0.0,0.0,13.375
2018.0,10.0,7.0,18.0,1.0,0.0,11.625
2018.0,10.0,7.0,19.0,0.0,0.0,10.65
2018.0,10.0,7.0,20.0,0.0,0.0,10.125
2018.0,10.0,7.0,21.0,0.0,0.0,9.55
2018.0,10.0,7.0,22.0,1.0,0.0,9.475
2018.0,10.0,7.0,23.0,0.0,0.0,8.775
2018.0,10.0,7.0,24.0,0.0,0.0,8.299999999999999
2018.0,11.0,1.0,1.0,1.0,0.0,6.05
2018.0,11.0,1.0,2.0,0.0,0.0,6.425000000000001
2018.0,11.0,1.0,3.0,1.0,0.0,6.625
2018.0,11.0,1.0,4.0,1.0,0.0,6.85
2018.0,11.0,1.0,5.0,0.0,0.0,6.85
2018.0,11.0,1.0,6.0,0.0,0.0,7.125
2018.0,11.0,1.0,7.0,0.0,0.0,7.125
2018.0,11.0,1.0,8.0,0.0,0.0,7.3
2018.0,11.0,1.0,9.0,0.0,0.0,7.525
2018.0,11.0,1.0,10.0,0.0,0.0,7.949999999999999
2018.0,11.0,1.0,11.0,1.0,0.0,8.55
2018.0,11.0,1.0,12.0,0.0,0.0,8.7
2018.0,11.0,1.0,13.0,1.0,0.0,9.0
2018.0,11.0,1.0,14.0,0.0,0.0,9.5
2018.0,11.0,1.0,15.0,0.0,0.0,9.525
2018.0,11.0,1.0,16.0,0.0,0.0,9.275
2018.0,11.0,1.0,17.0,1.0,0.0,8.25
2018.0,11.0,1.0,18.0,1.0,0.975,7.25
2018.0,11.0,1.0,19.0,2.0,0.35,7.050000000000001
2018.0,11.0,1.0,20.0,0.0,0.15,6.825
2018.0,11.0,1.0,21.0,0.0,0.15,6.375
2018.0,11.0,1.0,22.0,0.0,0.225,6.375
2018.0,11.0,1.0,23.0,0.0,0.4,6.125
2018.0,11.0,1.0,24.0,0.0,0.225,6.05
2018.0,11.0,2.0,1.0,0.0,0.225,5.800000000000001
2018.0,11.0,2.0,2.0,0.0,0.0,5.574999999999999
2018.0,11.0,2.0,3.0,0.0,0.0,5.575
2018.0,11.0,2.0,4.0,1.0,0.125,5.5
2018.0,11.0,2.0,5.0,0.0,0.175,5.325
2018.0,11.0,2.0,6.0,0.0,0.15,5.425
2018.0,11.0,2.0,7.0,2.0,0.175,5.55
2018.0,11.0,2.0,8.0,0.0,0.05,5.825
2018.0,11.0,2.0,9.0,0.0,0.075,6.075
2018.0,11.0,2.0,10.0,0.0,0.275,6.8
2018.0,11.0,2.0,11.0,1.0,0.025,7.0249999999999995
2018.0,11.0,2.0,12.0,1.0,0.0,7.25
2018.0,11.0,2.0,13.0,2.0,0.0,7.725
2018.0,11.0,2.0,14.0,0.0,0.0,8.2
2018.0,11.0,2.0,15.0,1.0,0.0,8.1
2018.0,11.0,2.0,16.0,3.0,0.0,7.725
2018.0,11.0,2.0,17.0,3.0,0.0,6.9
2018.0,11.0,2.0,18.0,2.0,0.0,5.525
2018.0,11.0,2.0,19.0,0.0,0.0,4.7
2018.0,11.0,2.0,20.0,0.0,0.0,4.425
2018.0,11.0,2.0,21.0,0.0,0.0,4.1
2018.0,11.0,2.0,22.0,0.0,0.0,3.9
2018.0,11.0,2.0,23.0,0.0,0.0,3.925
2018.0,11.0,2.0,24.0,0.0,0.0,3.825
2018.0,11.0,3.0,1.0,0.0,0.0,3.375
2018.0,11.0,3.0,2.0,0.0,0.0,3.425
2018.0,11.0,3.0,3.0,0.0,0.0,3.1
2018.0,11.0,3.0,4.0,0.0,0.0,2.525
2018.0,11.0,3.0,5.0,1.0,0.0,2.4
2018.0,11.0,3.0,6.0,0.0,0.0,2.1
2018.0,11.0,3.0,7.0,0.0,0.0,2.0749999999999997
2018.0,11.0,3.0,8.0,0.0,0.0,2.325
2018.0,11.0,3.0,9.0,0.0,0.0,2.775
2018.0,11.0,3.0,10.0,0.0,0.0,4.25
2018.0,11.0,3.0,11.0,0.0,0.0,5.3
2018.0,11.0,3.0,12.0,2.0,0.0,5.9
2018.0,11.0,3.0,13.0,3.0,0.0,6.625
2018.0,11.0,3.0,14.0,2.0,0.0,7.125
2018.0,11.0,3.0,15.0,1.0,0.0,7.375
2018.0,11.0,3.0,16.0,2.0,0.0,6.825
2018.0,11.0,3.0,17.0,2.0,0.0,5.8
2018.0,11.0,3.0,18.0,0.0,0.0,5.675000000000001
2018.0,11.0,3.0,19.0,0.0,0.025,5.824999999999999
2018.0,11.0,3.0,20.0,2.0,0.125,5.550000000000001
2018.0,11.0,3.0,21.0,0.0,0.15,5.3
2018.0,11.0,3.0,22.0,0.0,0.15000000000000002,5.2
2018.0,11.0,3.0,23.0,0.0,0.2,5.325
2018.0,11.0,3.0,24.0,0.0,0.075,5.275
2018.0,11.0,4.0,1.0,0.0,0.0,5.779999999999999
2018.0,11.0,4.0,2.0,0.0,0.0,5.58
2018.0,11.0,4.0,3.0,0.0,0.02,5.38
2018.0,11.0,4.0,4.0,0.0,0.02,5.0
2018.0,11.0,4.0,5.0,0.0,0.0,4.88
2018.0,11.0,4.0,6.0,1.0,0.0,4.76
2018.0,11.0,4.0,7.0,0.0,0.0,4.4799999999999995
2018.0,11.0,4.0,8.0,3.0,0.0,4.66
2018.0,11.0,4.0,9.0,0.0,0.0,4.88
2018.0,11.0,4.0,10.0,2.0,0.0,5.42
2018.0,11.0,4.0,11.0,0.0,0.0,6.0
2018.0,11.0,4.0,12.0,0.0,0.0,6.3
2018.0,11.0,4.0,13.0,0.0,0.0,6.42
2018.0,11.0,4.0,14.0,1.0,0.0,6.5
2018.0,11.0,4.0,15.0,2.0,0.02,6.4799999999999995
2018.0,11.0,4.0,16.0,3.0,0.02,6.18
2018.0,11.0,4.0,17.0,2.0,0.0,5.38
2018.0,11.0,4.0,18.0,4.0,0.0,4.26
2018.0,11.0,4.0,19.0,0.0,0.0,3.7399999999999998
2018.0,11.0,4.0,20.0,1.0,0.0,3.9799999999999995
2018.0,11.0,4.0,21.0,0.0,0.0,4.0
2018.0,11.0,4.0,22.0,1.0,0.0,4.2
2018.0,11.0,4.0,23.0,0.0,0.0,4.66
2018.0,11.0,4.0,24.0,0.0,0.02,4.88
2018.0,11.0,5.0,1.0,0.0,0.0,4.5600000000000005
2018.0,11.0,5.0,2.0,0.0,0.0,4.74
2018.0,11.0,5.0,3.0,0.0,0.0,4.74
2018.0,11.0,5.0,4.0,0.0,0.02,4.68
2018.0,11.0,5.0,5.0,0.0,0.0,4.3
2018.0,11.0,5.0,6.0,2.0,0.0,3.9799999999999995
2018.0,11.0,5.0,7.0,1.0,0.0,3.56
2018.0,11.0,5.0,8.0,0.0,0.1,3.5
2018.0,11.0,5.0,9.0,0.0,0.1,4.76
2018.0,11.0,5.0,10.0,2.0,0.12,6.24
2018.0,11.0,5.0,11.0,0.0,0.02,6.720000000000001
2018.0,11.0,5.0,12.0,1.0,0.0,7.9799999999999995
2018.0,11.0,5.0,13.0,2.0,0.0,8.26
2018.0,11.0,5.0,14.0,0.0,0.0,8.08
2018.0,11.0,5.0,15.0,0.0,0.0,8.14
2018.0,11.0,5.0,16.0,1.0,0.0,7.859999999999999
2018.0,11.0,5.0,17.0,4.0,0.0,6.959999999999999
2018.0,11.0,5.0,18.0,3.0,0.0,6.0
2018.0,11.0,5.0,19.0,0.0,0.0,5.5
2018.0,11.0,5.0,20.0,1.0,0.0,5.48
2018.0,11.0,5.0,21.0,0.0,0.02,5.3
2018.0,11.0,5.0,22.0,0.0,0.0,5.14
2018.0,11.0,5.0,23.0,1.0,0.0,5.24
2018.0,11.0,5.0,24.0,0.0,0.0,5.0200000000000005
2018.0,11.0,6.0,1.0,0.0,0.0,4.9
2018.0,11.0,6.0,2.0,0.0,0.0,4.725
2018.0,11.0,6.0,3.0,0.0,0.0,4.575
2018.0,11.0,6.0,4.0,0.0,0.0,4.6
2018.0,11.0,6.0,5.0,1.0,0.0,4.2
2018.0,11.0,6.0,6.0,0.0,0.1,3.95
2018.0,11.0,6.0,7.0,0.0,0.25,4.025
2018.0,11.0,6.0,8.0,1.0,0.45,4.0
2018.0,11.0,6.0,9.0,0.0,0.05,4.9
2018.0,11.0,6.0,10.0,1.0,0.025,5.875
2018.0,11.0,6.0,11.0,0.0,0.025,6.8
2018.0,11.0,6.0,12.0,0.0,0.0,7.8
2018.0,11.0,6.0,13.0,4.0,0.025,8.225
2018.0,11.0,6.0,14.0,2.0,0.025,8.65
2018.0,11.0,6.0,15.0,1.0,0.0,8.825
2018.0,11.0,6.0,16.0,0.0,0.1,8.4
2018.0,11.0,6.0,17.0,1.0,0.075,7.3
2018.0,11.0,6.0,18.0,4.0,0.025,6.725
2018.0,11.0,6.0,19.0,0.0,0.0,7.075
2018.0,11.0,6.0,20.0,0.0,0.0,6.65
2018.0,11.0,6.0,21.0,1.0,0.2,6.475
2018.0,11.0,6.0,22.0,1.0,0.325,6.875
2018.0,11.0,6.0,23.0,0.0,0.25,6.824999999999999
2018.0,11.0,6.0,24.0,0.0,0.4,6.6
2018.0,11.0,7.0,1.0,0.0,0.9,6.8
2018.0,11.0,7.0,2.0,0.0,0.225,6.75
2018.0,11.0,7.0,3.0,0.0,0.0,6.2250000000000005
2018.0,11.0,7.0,4.0,0.0,0.0,6.075
2018.0,11.0,7.0,5.0,0.0,0.0,6.1
2018.0,11.0,7.0,6.0,0.0,0.0,6.199999999999999
2018.0,11.0,7.0,7.0,0.0,0.15,6.575
2018.0,11.0,7.0,8.0,0.0,0.675,6.4750000000000005
2018.0,11.0,7.0,9.0,0.0,0.0,6.75
2018.0,11.0,7.0,10.0,0.0,0.0,7.425
2018.0,11.0,7.0,11.0,1.0,0.0,8.65
2018.0,11.0,7.0,12.0,1.0,0.0,9.125
2018.0,11.0,7.0,13.0,1.0,0.0,9.65
2018.0,11.0,7.0,14.0,4.0,0.0,10.1
2018.0,11.0,7.0,15.0,1.0,0.0,9.325
2018.0,11.0,7.0,16.0,0.0,0.0,9.075
2018.0,11.0,7.0,17.0,2.0,0.0,8.5
2018.0,11.0,7.0,18.0,1.0,0.0,8.175
2018.0,11.0,7.0,19.0,1.0,0.0,7.575
2018.0,11.0,7.0,20.0,0.0,0.0,7.5
2018.0,11.0,7.0,21.0,1.0,0.0,7.449999999999999
2018.0,11.0,7.0,22.0,1.0,0.0,6.949999999999999
2018.0,11.0,7.0,23.0,1.0,0.0,6.75
2018.0,11.0,7.0,24.0,1.0,0.075,6.375
2018.0,12.0,1.0,1.0,0.0,2.04,5.92
2018.0,12.0,1.0,2.0,0.0,0.9800000000000001,5.38
2018.0,12.0,1.0,3.0,0.0,0.34,4.74
2018.0,12.0,1.0,4.0,0.0,0.2,4.7
2018.0,12.0,1.0,5.0,0.0,0.24,4.779999999999999
2018.0,12.0,1.0,6.0,0.0,0.9800000000000001,4.96
2018.0,12.0,1.0,7.0,1.0,0.62,4.82
2018.0,12.0,1.0,8.0,0.0,0.0,4.84
2018.0,12.0,1.0,9.0,0.0,0.04,4.92
2018.0,12.0,1.0,10.0,0.0,0.1,5.4
2018.0,12.0,1.0,11.0,0.0,0.08,5.640000000000001
2018.0,12.0,1.0,12.0,0.0,0.22000000000000003,6.1
2018.0,12.0,1.0,13.0,1.0,0.04,6.12
2018.0,12.0,1.0,14.0,0.0,0.02,6.279999999999999
2018.0,12.0,1.0,15.0,0.0,0.06,6.06
2018.0,12.0,1.0,16.0,0.0,0.26,5.779999999999999
2018.0,12.0,1.0,17.0,0.0,0.18,5.18
2018.0,12.0,1.0,18.0,0.0,0.3,4.9399999999999995
2018.0,12.0,1.0,19.0,0.0,0.02,4.74
2018.0,12.0,1.0,20.0,2.0,0.02,4.74
2018.0,12.0,1.0,21.0,3.0,0.12,4.68
2018.0,12.0,1.0,22.0,0.0,0.02,4.62
2018.0,12.0,1.0,23.0,0.0,0.0,4.26
2018.0,12.0,1.0,24.0,0.0,0.0,4.16
2018.0,12.0,2.0,1.0,0.0,0.0,3.6999999999999997
2018.0,12.0,2.0,2.0,0.0,0.0,3.65
2018.0,12.0,2.0,3.0,1.0,0.175,3.2
2018.0,12.0,2.0,4.0,1.0,0.0,2.925
2018.0,12.0,2.0,5.0,0.0,0.0,2.8
2018.0,12.0,2.0,6.0,1.0,0.15,2.875
2018.0,12.0,2.0,7.0,2.0,0.025,2.825
2018.0,12.0,2.0,8.0,0.0,0.0,2.875
2018.0,12.0,2.0,9.0,3.0,0.025,2.9
2018.0,12.0,2.0,10.0,0.0,0.025,3.075
2018.0,12.0,2.0,11.0,0.0,0.07500000000000001,3.3000000000000003
2018.0,12.0,2.0,12.0,0.0,0.125,3.8499999999999996
2018.0,12.0,2.0,13.0,0.0,0.05,4.074999999999999
2018.0,12.0,2.0,14.0,0.0,0.0,4.725
2018.0,12.0,2.0,15.0,3.0,0.025,4.675
2018.0,12.0,2.0,16.0,0.0,0.0,4.175
2018.0,12.0,2.0,17.0,2.0,0.0,3.15
2018.0,12.0,2.0,18.0,1.0,0.0,2.675
2018.0,12.0,2.0,19.0,1.0,0.0,1.875
2018.0,12.0,2.0,20.0,1.0,0.0,2.0
2018.0,12.0,2.0,21.0,0.0,0.0,1.4749999999999999
2018.0,12.0,2.0,22.0,0.0,0.0,1.2
2018.0,12.0,2.0,23.0,0.0,0.0,0.875
2018.0,12.0,2.0,24.0,0.0,0.0,0.42500000000000004
2018.0,12.0,3.0,1.0,0.0,0.0,0.525
2018.0,12.0,3.0,2.0,0.0,0.0,0.55
2018.0,12.0,3.0,3.0,0.0,0.0,0.42499999999999993
2018.0,12.0,3.0,4.0,0.0,0.0,0.42499999999999993
2018.0,12.0,3.0,5.0,0.0,0.0,0.10000000000000009
